return_frequency,return_to_order_ratio,recent_return_count,return_value_ratio,avg_order_value,avg_return_value,account_age_days,order_frequency,days_since_purchase,historical_return_rate,category_return_rate,category_baseline_return_rate,verified_abuse_history,baseline_deviation,drift_score,return_burst_flag,high_value_concentration,abnormal_timing_flag,cross_category_flag,account_age_risk,recent_order_frequency_change,refund_amount_last_30_days,payment_amount,refund_amount,payment_count_7d,payment_count_30d,refund_count_7d,refund_count_30d,payment_frequency,refund_frequency,transaction_velocity,historical_refund_rate,current_refund_rate,refund_to_payment_ratio,avg_historical_refund_amount,time_between_payment_and_refund,days_since_payment,is_abuse
0.0,0.0,0,0.553,332.93,0.0,39,1.023,21,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.967,0.0,184.25,184.25,0,2,0,0,1.54,0.0,0.36,0.0,0.0,0.2767,0.0,21,21,0
0.0,0.4444,0,1.347,334.95,262.46,567,0.466,2,0.4444,0.0,0.2,0,-4.444,0.0,0,0.5,0,0,0,0.0,0.0,451.24,451.24,1,1,0,0,0.48,0.0,0.11,0.4444,0.0,0.4979,262.46,2,2,1
0.0,0.0,0,1.648,302.74,0.0,20,22.5,11,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,1,1.0,0.0,498.92,498.92,9,15,0,0,22.5,0.0,5.2,0.0,0.0,0.1099,0.0,11,11,0
0.667,0.1667,1,1.041,211.3,121.7,53,7.377,3,0.1667,0.0,0.2,0,5.0,100.0,0,0.5,0,0,0,2.067,33.31,219.91,219.91,6,8,0,1,6.79,0.67,1.57,0.1667,0.125,0.1827,121.7,3,3,1
0.0,0.2,0,1.224,276.09,294.41,686,0.628,2,0.2,0.0,0.1,0,-2.0,0.0,0,1.0,0,0,0,0.0,0.0,338.01,338.01,1,1,0,0,0.66,0.0,0.15,0.2,0.0,0.2949,294.41,2,2,0
0.333,0.6667,1,1.499,321.47,241.2,520,0.161,25,0.6667,0.0,0.1,1,-3.333,0.0,0,1.0,0,0,0,0.0,240.0,482.0,482.0,0,2,1,1,0.17,0.33,0.04,0.6667,0.5,1.0,241.2,25,25,1
0.0,0.0,0,1.0,397.43,0.0,129,0.115,8,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,397.43,397.43,0,1,0,0,0.23,0.0,0.05,0.0,0.0,1.0,0.0,8,8,1
0.0,0.0,0,1.591,278.09,0.0,519,0.388,22,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,2.752,0.0,442.34,442.34,0,1,0,0,0.4,0.0,0.09,0.0,0.0,0.2272,0.0,22,22,0
0.333,0.3333,0,1.497,207.06,160.6,94,0.407,7,0.3333,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,309.9,309.9,1,1,0,0,0.96,0.33,0.22,0.3333,0.0,0.7574,160.6,7,7,0
0.667,0.4,1,1.198,127.0,151.86,66,0.588,8,0.4,0.0,0.07,1,2.667,63.3,0,0.5,0,0,0,0.0,230.29,152.11,152.11,0,3,1,1,2.27,0.67,0.52,0.4,0.3333,0.7178,151.86,8,8,1
0.667,0.2222,1,1.908,226.58,221.84,146,1.75,21,0.2222,0.0,0.2,0,4.444,98.9,0,1.0,0,0,0,0.538,235.47,432.36,432.36,0,4,0,1,1.85,0.67,0.43,0.2222,0.25,0.4296,221.84,21,21,0
0.333,0.4545,0,0.923,249.45,241.02,537,0.483,28,0.4545,0.25,0.08,1,-1.212,0.0,0,0.6,0,0,0,0.0,0.0,230.35,230.35,0,1,0,0,0.61,0.33,0.14,0.4545,0.0,0.5231,241.02,28,28,1
0.333,0.125,1,0.648,221.66,163.24,204,1.562,21,0.125,0.0,0.2,0,2.083,51.7,0,0.0,0,0,0,0.614,163.24,143.54,143.54,0,3,1,1,1.18,0.33,0.27,0.125,0.3333,0.173,163.24,21,21,1
1.0,0.375,3,1.534,281.49,314.21,77,3.117,5,0.375,0.0,0.08,0,6.25,100.0,0,0.667,0,1,0,1.567,942.64,431.75,431.75,1,4,0,3,3.12,1.0,0.72,0.375,0.75,0.6103,314.21,5,5,1
0.333,0.25,1,1.319,310.33,189.83,69,1.171,17,0.25,0.0,0.1,0,0.833,26.7,0,0.0,1,0,0,0.842,189.83,409.42,409.42,0,1,0,1,1.74,0.33,0.4,0.25,1.0,0.4828,189.83,17,17,1
0.0,0.0,0,1.0,484.0,0.0,355,0.173,2,0.0,0.0,0.03,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,484.0,484.0,1,1,0,0,0.08,0.0,0.02,0.0,0.0,1.0,0.0,2,2,0
0.0,0.2857,0,1.432,338.58,188.26,333,0.603,8,0.2857,0.0,0.03,0,-2.857,0.0,0,0.5,0,0,0,0.0,0.0,484.86,484.86,0,1,0,0,0.63,0.0,0.15,0.2857,0.0,0.3634,188.26,8,8,1
0.0,0.0,0,0.976,414.76,0.0,48,1.129,14,0.0,0.0,0.2,0,0.0,10.0,0,0.0,1,0,0,0.0,0.0,404.71,404.71,0,1,0,0,1.88,0.0,0.43,0.0,0.0,0.3253,0.0,14,14,0
0.0,0.0,0,0.564,247.59,0.0,923,0.368,25,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,139.55,139.55,0,3,0,0,0.39,0.0,0.09,0.0,0.0,0.047,0.0,25,25,0
0.667,0.5,1,0.211,359.98,453.94,414,0.256,17,0.5,0.0,0.12,0,1.667,43.3,0,1.0,0,0,0,0.0,414.99,75.9,75.9,0,1,0,1,0.29,0.67,0.07,0.5,1.0,0.6832,453.94,17,17,1
0.0,0.0,0,1.0,53.63,0.0,108,0.31,23,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,53.63,53.63,0,1,0,0,0.28,0.0,0.06,0.0,0.0,1.0,0.0,23,23,0
1.0,0.3636,1,0.614,349.75,368.14,340,0.947,28,0.3636,0.0,0.03,1,6.364,100.0,0,0.75,0,0,0,1.061,335.53,214.66,214.66,0,2,1,1,0.97,1.0,0.22,0.3636,0.5,0.4386,368.14,28,28,1
0.0,0.25,0,1.293,256.21,302.06,358,1.098,17,0.25,0.0,0.1,0,-2.5,0.0,0,0.667,1,0,0,0.905,0.0,331.25,331.25,1,2,0,0,1.01,0.0,0.23,0.25,0.0,0.4025,302.06,17,17,1
0.333,0.2,0,0.25,333.54,488.06,229,0.468,8,0.2,0.0,0.2,0,1.333,36.7,0,1.0,0,0,0,0.0,0.0,83.49,83.49,0,1,0,0,0.66,0.33,0.15,0.2,0.0,0.3427,488.06,8,8,1
0.0,0.0,0,1.0,106.79,0.0,51,0.452,23,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,106.79,106.79,0,1,0,0,0.59,0.0,0.14,0.0,0.0,1.0,0.0,23,23,1
0.0,0.0,0,1.011,493.16,0.0,13,2.222,2,0.0,0.0,0.07,0,0.0,10.0,0,0.0,1,0,1,0.4,0.0,498.62,498.62,2,3,0,0,6.92,0.0,1.6,0.0,0.0,0.337,0.0,2,2,1
0.333,0.2857,0,1.21,226.42,193.04,370,0.544,1,0.2857,0.0,0.2,0,0.476,19.5,0,0.5,0,0,0,0.0,0.0,273.96,273.96,1,1,0,0,0.57,0.33,0.13,0.2857,0.0,0.4164,193.04,1,1,1
0.0,0.5,0,0.288,321.38,399.59,289,1.183,3,0.5,0.0,0.08,1,-5.0,0.0,0,1.0,0,0,0,1.806,0.0,92.67,92.67,2,2,0,0,1.04,0.0,0.24,0.5,0.0,0.6505,399.59,3,3,1
0.333,0.25,1,1.232,201.74,217.67,67,2.748,7,0.25,0.0,0.1,1,0.833,26.7,0,1.0,0,0,0,1.122,217.67,248.49,248.49,1,3,1,1,1.79,0.33,0.41,0.25,0.3333,0.5777,217.67,7,7,1
0.0,0.2,0,0.871,289.92,359.79,368,0.594,2,0.2,0.0,0.03,0,-2.0,0.0,0,1.0,0,0,0,0.0,0.0,252.66,252.66,1,2,0,0,0.41,0.0,0.09,0.2,0.0,0.4225,359.79,2,2,1
0.0,0.0,0,0.423,248.04,0.0,375,0.96,17,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,3.833,0.0,104.97,104.97,0,3,0,0,0.96,0.0,0.22,0.0,0.0,0.0353,0.0,17,17,0
1.0,0.4444,1,0.414,237.17,221.36,244,1.083,10,0.4444,0.0,0.2,0,5.556,100.0,0,0.5,0,0,0,0.915,347.74,98.07,98.07,0,1,0,1,1.11,1.0,0.26,0.4444,1.0,0.4608,221.36,10,10,1
0.0,0.1667,0,0.661,280.84,192.08,629,0.47,21,0.1667,0.3333,0.2,0,-1.667,0.0,0,0.5,1,0,0,0.0,0.0,185.66,185.66,0,1,0,0,0.57,0.0,0.13,0.1667,0.0,0.1691,192.08,21,21,0
0.0,0.0,0,0.141,209.6,0.0,125,1.106,16,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.898,0.0,29.47,29.47,0,2,0,0,1.44,0.0,0.33,0.0,0.0,0.0234,0.0,16,16,0
0.0,0.0,0,0.847,264.83,0.0,44,1.948,6,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,1.044,0.0,224.2,224.2,1,3,0,0,2.05,0.0,0.47,0.0,0.0,0.2822,0.0,6,6,0
0.0,0.1429,0,0.948,235.1,114.42,360,0.483,26,0.1429,0.0,0.03,1,-1.429,0.0,0,0.0,0,0,0,0.0,0.0,222.81,222.81,0,1,0,0,0.58,0.0,0.13,0.1429,0.0,0.2049,114.42,26,26,1
0.0,0.0,0,1.0,111.07,0.0,14,0.435,5,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,1,2.415,0.0,111.07,111.07,1,1,0,0,2.14,0.0,0.49,0.0,0.0,1.0,0.0,5,5,0
0.333,0.3333,0,1.269,333.86,289.57,343,0.605,22,0.3333,0.0,0.03,0,0.0,10.0,0,0.667,0,0,0,0.0,0.0,423.79,423.79,0,2,0,0,0.79,0.33,0.18,0.3333,0.0,0.4302,289.57,22,22,1
0.0,0.0,0,1.0,161.43,0.0,14,0.474,4,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,1,2.212,0.0,161.43,161.43,1,1,0,0,2.14,0.0,0.49,0.0,0.0,1.0,0.0,4,4,0
0.333,0.3636,1,0.567,202.85,134.61,659,0.581,10,0.3636,0.0,0.08,0,-0.303,3.9,0,0.25,0,0,0,3.85,60.47,115.0,115.0,0,2,1,1,0.5,0.33,0.12,0.3636,0.5,0.2929,134.61,10,10,1
0.0,0.0,0,1.608,275.45,0.0,341,0.919,1,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,1.095,0.0,442.99,442.99,1,1,0,0,1.06,0.0,0.24,0.0,0.0,0.134,0.0,1,1,0
0.0,0.0,0,0.839,328.75,0.0,135,1.058,30,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,2.039,0.0,275.93,275.93,0,2,0,0,1.11,0.0,0.26,0.0,0.0,0.1679,0.0,30,30,0
0.0,0.0,0,0.502,265.15,0.0,430,0.184,21,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,133.03,133.03,0,1,0,0,0.35,0.0,0.08,0.0,0.0,0.1003,0.0,21,21,0
1.0,0.625,0,0.782,219.49,204.88,267,0.521,17,0.625,0.0,0.05,0,3.75,85.0,0,0.2,0,0,0,0.0,0.0,171.6,171.6,0,2,0,0,0.9,1.0,0.21,0.625,0.0,0.6811,204.88,17,17,1
0.333,0.3333,0,1.063,357.96,477.2,38,1.078,14,0.3333,0.0,0.12,0,0.0,10.0,0,1.0,0,0,0,2.044,0.0,380.52,380.52,0,1,0,0,2.37,0.33,0.55,0.3333,0.0,0.7987,477.2,14,14,1
0.0,0.0,0,1.308,355.64,0.0,134,0.476,7,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,2.203,0.0,465.01,465.01,1,3,0,0,0.9,0.0,0.21,0.0,0.0,0.3269,0.0,7,7,0
0.0,0.0,0,1.201,75.21,0.0,43,1.612,19,0.0,0.0,0.1,1,0.0,10.0,0,0.0,0,0,0,0.589,0.0,90.31,90.31,0,1,0,0,1.4,0.0,0.32,0.0,0.0,0.6004,0.0,19,19,1
0.333,0.1111,0,0.96,328.84,263.46,157,1.548,25,0.1111,0.0,0.08,0,2.222,54.4,0,1.0,1,0,0,0.0,0.0,315.58,315.58,0,1,0,0,1.72,0.33,0.4,0.1111,0.0,0.1957,263.46,25,25,0
0.0,0.0,0,0.942,360.32,0.0,506,0.186,15,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,6.483,0.0,339.37,339.37,0,1,0,0,0.18,0.0,0.04,0.0,0.0,0.314,0.0,15,15,0
0.333,0.5714,1,1.396,292.43,331.27,323,1.284,18,0.5714,0.5,0.2,0,-2.381,0.0,0,0.875,0,0,0,1.65,472.79,408.3,408.3,1,2,0,1,1.3,0.33,0.3,0.5714,0.5,0.7471,331.27,18,18,1
0.0,0.0,0,1.0,120.42,0.0,96,0.336,17,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,120.42,120.42,0,1,0,0,0.31,0.0,0.07,0.0,0.0,1.0,0.0,17,17,1
0.0,0.2,0,0.105,244.92,293.76,835,0.155,9,0.2,0.0,0.2,0,-2.0,0.0,0,1.0,0,0,0,0.0,0.0,25.72,25.72,0,1,0,0,0.18,0.0,0.04,0.2,0.0,0.2609,293.76,9,9,0
0.0,0.125,0,0.925,239.94,450.28,477,0.608,21,0.125,0.0,0.05,0,-1.25,0.0,0,1.0,1,0,0,0.0,0.0,221.95,221.95,0,1,0,0,0.5,0.0,0.12,0.125,0.0,0.3502,450.28,21,21,0
0.0,0.0,0,0.909,413.38,0.0,81,0.491,29,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,5.307,0.0,375.66,375.66,0,1,0,0,0.74,0.0,0.17,0.0,0.0,0.4544,0.0,29,29,0
0.0,0.2,0,0.631,197.45,364.03,232,0.369,4,0.2,0.0,0.12,0,-2.0,0.0,0,1.0,0,0,0,0.0,0.0,124.61,124.61,1,1,0,0,0.65,0.0,0.15,0.2,0.0,0.495,364.03,4,4,1
0.0,0.3333,0,1.382,196.01,270.08,231,0.28,9,0.3333,0.0,0.12,0,-3.333,0.0,0,1.0,0,0,0,0.0,0.0,270.79,270.79,0,1,0,0,0.39,0.0,0.09,0.3333,0.0,0.9198,270.08,9,9,0
0.0,0.0,0,1.0,226.43,0.0,31,0.727,2,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,1.402,0.0,226.43,226.43,1,1,0,0,0.97,0.0,0.22,0.0,0.0,1.0,0.0,2,2,0
0.333,0.5,1,0.684,370.99,380.38,168,0.663,2,0.5,0.0,0.12,1,-1.667,0.0,0,1.0,0,0,0,0.0,335.07,253.83,253.83,1,1,0,1,0.71,0.33,0.16,0.5,1.0,0.6837,380.38,2,2,1
0.0,0.0,0,0.546,306.7,0.0,73,4.128,27,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.958,0.0,167.34,167.34,0,5,0,0,4.52,0.0,1.04,0.0,0.0,0.0496,0.0,27,27,0
0.0,0.2,0,0.54,318.38,407.92,181,0.984,10,0.2,0.0,0.2,1,-2.0,0.0,0,1.0,0,0,0,1.018,0.0,172.07,172.07,0,2,0,0,0.83,0.0,0.19,0.2,0.0,0.3643,407.92,10,10,1
0.333,0.3333,0,0.565,306.71,450.98,261,0.524,28,0.3333,0.0,0.07,0,0.0,10.0,0,1.0,0,0,0,0.0,0.0,173.4,173.4,0,1,0,0,0.69,0.33,0.16,0.3333,0.0,0.5843,450.98,28,28,1
0.0,0.5,0,0.944,263.08,197.59,787,0.217,12,0.5,0.0,0.1,0,-5.0,0.0,0,0.333,0,0,0,0.0,0.0,248.42,248.42,0,1,0,0,0.23,0.0,0.05,0.5,0.0,0.5329,197.59,12,12,1
0.0,0.0,0,1.079,201.74,0.0,66,2.748,20,0.0,0.0,0.12,1,0.0,10.0,0,0.0,1,0,0,1.122,0.0,217.67,217.67,1,3,0,0,1.82,0.0,0.42,0.0,0.0,0.2697,0.0,20,20,1
0.0,0.0,0,1.0,429.46,0.0,92,0.348,30,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,3.06,0.0,429.46,429.46,0,1,0,0,0.33,0.0,0.08,0.0,0.0,1.0,0.0,30,30,1
0.667,0.4,0,1.797,225.99,70.1,127,1.129,30,0.4,0.0,0.08,0,2.667,63.3,0,0.0,0,0,0,0.867,0.0,406.19,406.19,1,3,0,0,1.18,0.67,0.27,0.4,0.0,0.4836,70.1,30,30,1
0.0,0.0,0,0.257,349.84,0.0,31,7.2,9,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,1.333,0.0,89.79,89.79,2,7,0,0,6.77,0.0,1.56,0.0,0.0,0.0367,0.0,9,9,0
0.667,0.3333,1,1.683,180.98,92.07,815,0.465,16,0.3333,0.5,0.07,0,3.333,76.7,0,0.0,0,0,0,2.231,133.37,304.68,304.68,0,1,0,1,0.44,0.67,0.1,0.3333,1.0,0.3099,92.07,16,16,1
0.0,0.0,0,2.383,174.08,0.0,52,4.355,28,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.853,0.0,414.82,414.82,2,6,0,0,5.19,0.0,1.2,0.0,0.0,0.2648,0.0,28,28,0
0.0,0.0,0,1.874,250.81,0.0,36,6.0,21,0.0,0.0,0.12,1,0.0,10.0,0,0.0,1,0,0,1.361,0.0,470.09,470.09,3,6,0,0,5.83,0.0,1.35,0.0,0.0,0.2678,0.0,21,21,1
0.0,0.0,0,1.184,276.85,0.0,108,0.738,26,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,2.994,0.0,327.66,327.66,0,1,0,0,0.83,0.0,0.19,0.0,0.0,0.3945,0.0,26,26,0
0.0,0.0,0,0.572,353.19,0.0,36,2.115,27,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.933,0.0,202.1,202.1,0,4,0,0,3.33,0.0,0.77,0.0,0.0,0.1431,0.0,27,27,0
0.0,0.0,0,1.566,181.92,0.0,237,0.293,30,0.0,0.0,0.12,0,0.0,10.0,0,0.0,1,0,0,0.0,0.0,284.9,284.9,1,3,0,0,0.38,0.0,0.09,0.0,0.0,0.522,0.0,30,30,0
0.0,0.0,0,1.0,347.24,0.0,60,0.36,12,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,3.029,0.0,347.24,347.24,0,1,0,0,0.5,0.0,0.12,0.0,0.0,1.0,0.0,12,12,1
0.0,0.0,0,1.0,177.06,0.0,21,1.145,7,0.0,0.0,0.1,1,0.0,10.0,0,0.0,0,0,1,0.859,0.0,177.06,177.06,1,1,0,0,1.43,0.0,0.33,0.0,0.0,1.0,0.0,7,7,1
0.0,0.0,0,0.833,252.79,0.0,216,0.575,8,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,210.52,210.52,0,1,0,0,0.42,0.0,0.1,0.0,0.0,0.2776,0.0,8,8,0
0.333,0.25,0,1.042,323.09,63.02,133,0.683,30,0.25,0.0,0.2,0,0.833,26.7,0,0.0,0,0,0,1.506,0.0,336.67,336.67,0,1,0,0,0.9,0.33,0.21,0.25,0.0,0.3093,63.02,30,30,1
0.0,0.4545,0,0.405,146.86,179.78,853,0.366,2,0.4545,0.5,0.08,0,-4.545,0.0,0,0.2,0,0,0,0.0,0.0,59.43,59.43,1,1,0,0,0.39,0.0,0.09,0.4545,0.0,0.5932,179.78,2,2,1
0.0,0.0,0,1.12,295.82,0.0,761,0.257,20,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,331.29,331.29,0,1,0,0,0.24,0.0,0.05,0.0,0.0,0.1867,0.0,20,20,0
0.0,0.5,0,1.291,284.71,273.38,537,0.676,13,0.5,0.0,0.2,0,-5.0,0.0,0,0.6,0,0,0,1.515,0.0,367.65,367.65,1,3,0,0,0.56,0.0,0.13,0.5,0.0,0.6092,273.38,13,13,1
0.333,0.1667,0,0.758,254.76,171.75,167,0.435,10,0.1667,0.0,0.2,0,1.667,43.3,0,0.0,0,0,0,0.0,0.0,193.14,193.14,0,3,0,0,1.08,0.33,0.25,0.1667,0.0,0.2387,171.75,10,10,0
0.0,0.0,0,1.116,181.38,0.0,47,1.123,18,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,202.49,202.49,2,3,0,0,2.55,0.0,0.59,0.0,0.0,0.2791,0.0,18,18,1
1.333,0.4,3,0.824,234.77,143.7,100,3.103,20,0.4,0.5,0.2,1,9.333,100.0,0,0.25,0,1,0,1.433,347.99,193.5,193.5,1,4,1,3,3.0,1.33,0.69,0.4,0.75,0.3273,143.7,20,20,1
0.0,0.0,0,1.041,446.7,0.0,72,0.426,11,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,464.92,464.92,0,1,0,0,0.83,0.0,0.19,0.0,0.0,0.5204,0.0,11,11,0
0.0,0.1111,0,1.633,301.68,353.42,554,0.478,10,0.1111,0.0,0.07,0,-1.111,0.0,0,1.0,0,0,0,2.215,0.0,492.61,492.61,0,1,0,0,0.49,0.0,0.11,0.1111,0.0,0.3116,353.42,10,10,0
0.333,0.3333,0,0.802,206.07,259.6,96,0.42,2,0.3333,0.0,0.07,0,0.0,10.0,0,1.0,0,0,0,0.0,0.0,165.28,165.28,1,1,0,0,0.94,0.33,0.22,0.3333,0.0,0.6873,259.6,2,2,1
0.333,0.2143,0,1.052,292.66,278.53,146,2.877,17,0.2143,0.3333,0.2,0,1.19,33.8,0,0.667,0,0,0,1.055,0.0,307.99,307.99,0,3,0,0,2.88,0.33,0.66,0.2143,0.0,0.2791,278.53,17,17,0
0.0,0.0,0,0.432,85.84,0.0,203,0.411,11,0.0,0.0,0.07,0,0.0,10.0,0,0.0,1,0,0,2.561,0.0,37.08,37.08,0,1,0,0,0.3,0.0,0.07,0.0,0.0,0.216,0.0,11,11,0
0.333,0.6,0,0.861,223.43,293.15,292,0.455,8,0.6,0.0,0.03,0,-2.667,0.0,0,1.0,0,0,0,2.281,0.0,192.34,192.34,0,1,0,0,0.51,0.33,0.12,0.6,0.0,0.9594,293.15,8,8,1
0.333,0.2222,0,0.878,284.26,235.44,286,0.99,12,0.2222,0.3333,0.2,1,1.111,32.2,0,0.5,0,0,0,0.0,0.0,249.67,249.67,0,1,0,0,0.94,0.33,0.22,0.2222,0.0,0.2816,235.44,12,12,1
0.667,0.4444,1,0.638,277.99,368.56,379,0.455,10,0.4444,0.0,0.03,0,2.222,54.4,0,1.0,0,0,0,0.0,460.5,177.37,177.37,1,2,0,1,0.71,0.67,0.16,0.4444,0.5,0.6601,368.56,10,10,1
0.333,0.5,1,0.74,335.4,422.57,28,0.536,26,0.5,0.0,0.05,0,-1.667,0.0,0,1.0,0,0,1,0.0,422.57,248.22,248.22,0,2,0,1,2.14,0.33,0.49,0.5,0.5,1.0,422.57,26,26,1
1.333,0.4545,0,0.606,308.92,395.99,302,1.003,7,0.4545,0.0,0.08,1,8.788,100.0,0,1.0,0,0,0,0.0,0.0,187.36,187.36,1,1,0,0,1.09,1.33,0.25,0.4545,0.0,0.6378,395.99,7,7,1
0.0,0.0,0,0.919,214.58,0.0,572,0.097,13,0.0,0.0,0.08,1,0.0,10.0,0,0.0,0,0,0,0.0,0.0,197.1,197.1,0,1,0,0,0.16,0.0,0.04,0.0,0.0,0.3062,0.0,13,13,1
0.0,0.0,0,1.385,322.27,0.0,760,0.367,15,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,2.897,0.0,446.43,446.43,0,1,0,0,0.32,0.0,0.07,0.0,0.0,0.1732,0.0,15,15,0
0.0,0.0,0,1.279,287.4,0.0,80,0.542,13,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,367.61,367.61,0,1,0,0,0.75,0.0,0.17,0.0,0.0,0.6395,0.0,13,13,0
0.0,0.0,0,0.733,241.73,0.0,528,0.452,10,0.0,0.0,0.2,0,0.0,10.0,0,0.0,1,0,0,0.0,0.0,177.14,177.14,0,2,0,0,0.51,0.0,0.12,0.0,0.0,0.0814,0.0,10,10,0
0.0,0.0,0,1.0,63.77,0.0,207,0.219,6,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,5.167,0.0,63.77,63.77,1,1,0,0,0.14,0.0,0.03,0.0,0.0,1.0,0.0,6,6,0
0.333,0.1667,0,1.18,266.54,389.67,177,0.894,10,0.1667,0.0,0.08,1,1.667,43.3,0,1.0,1,0,0,0.0,0.0,314.63,314.63,0,1,0,0,1.02,0.33,0.23,0.1667,0.0,0.4404,389.67,10,10,1
1.0,0.2,3,0.842,233.0,184.92,43,10.465,16,0.2,0.25,0.1,1,8.0,100.0,1,0.333,0,0,0,0.867,554.76,196.3,196.3,2,10,2,3,10.47,1.0,2.42,0.2,0.3,0.2149,184.92,16,16,1
1.0,0.3636,1,0.261,270.12,248.58,336,0.734,27,0.3636,0.3333,0.1,0,6.364,100.0,0,0.75,0,0,0,0.0,301.1,70.46,70.46,0,2,1,1,0.98,1.0,0.23,0.3636,0.5,0.3584,248.58,27,27,1
0.333,0.2857,1,0.462,202.48,164.0,582,0.346,3,0.2857,0.0,0.08,0,0.476,19.5,0,0.5,0,0,0,0.0,119.5,93.64,93.64,1,2,0,1,0.36,0.33,0.08,0.2857,0.5,0.2975,164.0,3,3,1
0.333,0.5,0,2.426,205.27,201.3,463,0.544,23,0.5,0.0,0.07,0,-1.667,0.0,0,0.6,0,0,0,1.903,0.0,498.06,498.06,0,1,0,0,0.65,0.33,0.15,0.5,0.0,0.733,201.3,23,23,1
0.0,0.0,0,1.0,486.7,0.0,25,0.952,15,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,1,0.0,0.0,486.7,486.7,0,1,0,0,1.2,0.0,0.28,0.0,0.0,1.0,0.0,15,15,1
0.0,0.3636,0,0.843,184.59,277.26,534,0.42,19,0.3636,0.5,0.07,0,-3.636,0.0,0,0.75,0,0,0,0.0,0.0,155.62,155.62,0,2,0,0,0.62,0.0,0.14,0.3636,0.0,0.6228,277.26,19,19,1
0.0,0.1429,0,0.783,246.59,30.92,523,0.298,4,0.1429,0.0,0.07,0,-1.429,0.0,0,0.0,0,0,0,0.0,0.0,193.05,193.05,1,1,0,0,0.4,0.0,0.09,0.1429,0.0,0.1298,30.92,4,4,1
0.333,0.25,1,0.801,227.36,162.54,123,0.943,27,0.25,0.0,0.1,1,0.833,26.7,0,0.0,0,0,0,2.4,162.54,182.03,182.03,0,2,1,1,0.98,0.33,0.23,0.25,0.5,0.3789,162.54,27,27,1
0.0,0.0,0,0.626,319.43,0.0,121,1.494,24,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,2.31,0.0,200.08,200.08,0,1,0,0,1.74,0.0,0.4,0.0,0.0,0.0895,0.0,24,24,0
0.0,0.3333,0,1.046,253.46,294.73,475,0.75,11,0.3333,0.0,0.07,1,-3.333,0.0,0,0.75,0,0,0,1.364,0.0,265.06,265.06,0,1,0,0,0.76,0.0,0.18,0.3333,0.0,0.4748,294.73,11,11,1
0.667,0.5833,2,0.383,301.65,362.73,495,0.745,16,0.5833,0.6667,0.2,1,0.833,26.7,0,0.857,0,0,0,1.367,716.77,115.44,115.44,0,2,0,2,0.73,0.67,0.17,0.5833,1.0,0.7334,362.73,16,16,1
0.0,0.0,0,1.323,252.9,0.0,10,39.0,8,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,1,1.0,0.0,334.56,334.56,5,13,0,0,39.0,0.0,9.01,0.0,0.0,0.1018,0.0,8,8,0
