return_frequency,return_to_order_ratio,recent_return_count,return_value_ratio,avg_order_value,avg_return_value,account_age_days,order_frequency,days_since_purchase,historical_return_rate,category_return_rate,category_baseline_return_rate,verified_abuse_history,baseline_deviation,drift_score,return_burst_flag,high_value_concentration,abnormal_timing_flag,cross_category_flag,account_age_risk,recent_order_frequency_change,refund_amount_last_30_days,payment_amount,refund_amount,payment_count_7d,payment_count_30d,refund_count_7d,refund_count_30d,payment_frequency,refund_frequency,transaction_velocity,historical_refund_rate,current_refund_rate,refund_to_payment_ratio,avg_historical_refund_amount,time_between_payment_and_refund,days_since_payment,is_abuse
0.0,0.0,0,1.33,261.16,0.0,245,0.741,21,0.0,0.0,0.03,0,0.0,10.0,0,0.0,0,0,0,2.983,0.0,347.33,347.33,0,1,0,0,0.49,0.0,0.11,0.0,0.0,0.3325,0.0,21,21,0
0.0,0.1,0,0.257,236.33,347.33,416,0.741,17,0.1,0.0,0.2,0,-1.0,0.0,0,1.0,0,0,0,2.983,0.0,60.63,60.63,1,3,0,0,0.72,0.0,0.17,0.1,0.0,0.1726,347.33,17,17,0
0.0,0.0,0,0.932,199.15,0.0,274,0.492,2,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,185.54,185.54,1,1,0,0,0.44,0.0,0.1,0.0,0.0,0.2329,0.0,2,2,0
0.0,0.1667,0,1.046,201.42,185.54,425,0.492,21,0.1667,0.0,0.12,0,-1.667,0.0,0,0.0,0,0,0,0.0,0.0,210.77,210.77,0,1,0,0,0.42,0.0,0.1,0.1667,0.0,0.3279,185.54,21,21,0
0.0,0.0,0,1.575,280.79,0.0,87,1.567,6,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,0.578,0.0,442.26,442.26,2,3,0,0,1.72,0.0,0.4,0.0,0.0,0.315,0.0,6,6,0
0.0,0.0,0,1.239,290.87,0.0,470,0.5,27,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,360.26,360.26,2,3,0,0,0.57,0.0,0.13,0.0,0.0,0.1376,0.0,27,27,0
0.0,0.0,0,1.901,261.14,0.0,245,1.047,11,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,496.5,496.5,0,2,0,0,0.86,0.0,0.2,0.0,0.0,0.2716,0.0,11,11,0
0.0,0.0,0,1.0,62.68,0.0,62,0.243,9,0.0,0.0,0.07,0,0.0,10.0,0,0.0,1,0,0,4.733,0.0,62.68,62.68,0,1,0,0,0.48,0.0,0.11,0.0,0.0,1.0,0.0,9,9,0
0.0,0.0,0,0.897,239.26,0.0,244,0.435,29,0.0,0.0,0.03,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,214.6,214.6,0,1,0,0,0.37,0.0,0.09,0.0,0.0,0.299,0.0,29,29,0
0.0,0.0,0,0.462,249.5,0.0,82,0.513,18,0.0,0.0,0.1,1,0.0,10.0,0,0.0,0,0,0,0.0,0.0,115.37,115.37,0,1,0,0,0.73,0.0,0.17,0.0,0.0,0.2312,0.0,18,18,1
0.0,0.2,0,0.519,192.39,115.37,317,0.513,15,0.2,0.0,0.2,1,-2.0,0.0,0,0.0,1,0,0,0.0,0.0,99.88,99.88,0,1,0,0,0.47,0.0,0.11,0.2,0.0,0.2238,115.37,15,15,1
0.0,0.0,0,1.0,440.02,0.0,149,0.605,19,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,1.708,0.0,440.02,440.02,0,1,0,0,0.2,0.0,0.05,0.0,0.0,1.0,0.0,19,19,1
0.333,0.5,0,0.702,338.92,440.02,194,0.605,11,0.5,0.0,0.12,0,-1.667,0.0,0,1.0,0,0,0,1.708,0.0,237.81,237.81,0,1,0,0,0.31,0.33,0.07,0.5,0.0,1.0,440.02,11,11,1
0.667,0.6667,1,0.29,250.1,338.92,216,0.605,1,0.6667,0.0,0.2,0,0.0,10.0,0,1.0,0,0,0,1.708,237.81,72.47,72.47,1,1,0,1,0.42,0.67,0.1,0.6667,1.0,1.0,338.92,1,1,1
0.667,0.75,0,1.297,277.54,250.1,280,0.605,16,0.75,0.5,0.1,0,-0.833,0.0,0,0.667,0,0,0,1.708,0.0,359.86,359.86,0,1,0,0,0.43,0.67,0.1,0.75,0.0,1.0,250.1,16,16,1
0.667,0.5714,1,0.592,229.32,277.54,298,0.605,9,0.5714,0.0,0.07,0,0.952,29.0,0,0.75,0,0,0,1.708,359.86,135.75,135.75,0,3,0,1,0.7,0.67,0.16,0.5714,0.3333,0.7761,277.54,9,9,1
0.667,0.7143,2,1.325,229.32,249.18,310,0.605,28,0.7143,0.5,0.12,0,-0.476,0.5,0,0.6,0,0,0,1.708,495.61,303.75,303.75,0,3,0,2,0.68,0.67,0.16,0.7143,0.6667,0.9654,249.18,28,28,1
0.667,0.75,0,0.512,214.39,258.28,376,0.605,13,0.75,0.0,0.03,0,-0.833,0.0,0,0.667,0,0,0,1.708,0.0,109.83,109.83,0,1,0,0,0.64,0.67,0.15,0.75,0.0,0.9676,258.28,13,13,1
0.0,0.5833,0,1.181,236.61,237.07,545,0.605,26,0.5833,0.6667,0.12,0,-5.833,0.0,0,0.571,1,0,0,1.708,0.0,279.34,279.34,1,2,0,0,0.66,0.0,0.15,0.5833,0.0,0.6829,237.07,26,26,1
0.0,0.0,0,1.137,254.28,0.0,198,0.655,2,0.0,0.0,0.03,0,0.0,10.0,0,0.0,0,0,0,1.592,0.0,289.01,289.01,2,2,0,0,0.45,0.0,0.1,0.0,0.0,0.3789,0.0,2,2,1
0.333,0.3333,1,0.767,254.28,289.01,204,0.655,13,0.3333,0.0,0.07,0,0.0,10.0,0,1.0,0,0,0,1.592,289.01,195.07,195.07,0,2,1,1,0.44,0.33,0.1,0.3333,0.5,0.6346,289.01,13,13,1
0.667,0.4,0,0.814,222.3,242.04,255,0.655,29,0.4,0.0,0.1,0,2.667,63.3,0,0.5,0,0,0,1.592,0.0,180.86,180.86,0,1,0,0,0.59,0.67,0.14,0.4,0.0,0.5982,242.04,29,29,1
0.333,0.5,0,1.859,268.41,221.65,296,0.655,2,0.5,0.0,0.05,0,-1.667,0.0,0,0.333,0,0,0,1.592,0.0,498.95,498.95,1,1,0,0,0.61,0.33,0.14,0.5,0.0,0.7227,221.65,2,2,1
0.667,0.5714,0,0.343,241.93,290.97,337,0.655,29,0.5714,0.5,0.03,0,0.952,29.0,0,0.5,0,0,0,1.592,0.0,83.06,83.06,0,1,0,0,0.62,0.67,0.14,0.5714,0.0,0.7363,290.97,29,29,1
0.667,0.625,0,0.721,232.64,249.39,379,0.655,20,0.625,0.5,0.1,0,0.417,18.3,0,0.4,0,0,0,1.592,0.0,167.64,167.64,0,1,0,0,0.63,0.67,0.15,0.625,0.0,0.7601,249.39,20,20,1
0.0,0.0,0,1.049,222.57,0.0,344,0.465,8,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,233.55,233.55,0,2,0,0,0.35,0.0,0.08,0.0,0.0,0.2623,0.0,8,8,0
0.0,0.125,0,1.421,273.26,233.55,544,0.465,20,0.125,0.0,0.05,0,-1.25,0.0,0,1.0,0,0,0,0.0,0.0,388.35,388.35,0,1,0,0,0.44,0.0,0.1,0.125,0.0,0.2845,233.55,20,20,0
0.0,0.1667,0,1.516,323.11,310.95,804,0.465,21,0.1667,0.25,0.2,0,-1.667,0.0,0,1.0,0,0,0,0.0,0.0,489.99,489.99,0,1,0,0,0.45,0.0,0.1,0.1667,0.0,0.2868,310.95,21,21,0
0.0,0.0,0,0.774,364.59,0.0,28,1.268,7,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,1,0.747,0.0,282.37,282.37,2,2,0,0,2.14,0.0,0.49,0.0,0.0,0.3872,0.0,7,7,0
0.333,0.2,0,0.539,315.61,282.37,109,1.268,23,0.2,0.5,0.1,0,1.333,36.7,0,1.0,0,0,0,0.747,0.0,170.21,170.21,1,2,0,0,1.38,0.33,0.32,0.2,0.0,0.2868,282.37,23,23,0
0.0,0.0,0,0.335,235.2,0.0,532,0.265,4,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,4.167,0.0,78.88,78.88,1,1,0,0,0.34,0.0,0.08,0.0,0.0,0.0559,0.0,4,4,0
0.0,0.125,0,0.618,230.01,78.88,905,0.265,6,0.125,0.0,0.1,0,-1.25,0.0,0,0.0,0,0,0,4.167,0.0,142.22,142.22,1,1,0,0,0.27,0.0,0.06,0.125,0.0,0.1202,78.88,6,6,0
0.0,0.0,0,1.062,383.66,0.0,137,0.249,29,0.0,0.0,0.03,0,0.0,10.0,0,0.0,0,0,0,5.011,0.0,407.59,407.59,0,1,0,0,0.44,0.0,0.1,0.0,0.0,0.5312,0.0,29,29,0
0.0,0.0,0,0.534,291.02,0.0,7,8.077,5,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,1,1.0,0.0,155.45,155.45,2,2,0,0,8.57,0.0,1.98,0.0,0.0,0.2671,0.0,5,5,0
0.0,0.0,0,0.813,357.3,0.0,127,1.183,15,0.0,0.0,0.05,1,0.0,10.0,0,0.0,0,0,0,1.806,0.0,290.49,290.49,1,4,0,0,1.65,0.0,0.38,0.0,0.0,0.1161,0.0,15,15,1
0.333,0.1429,1,1.157,357.3,290.49,127,1.183,16,0.1429,0.0,0.07,1,1.905,48.1,0,1.0,0,0,0,1.806,290.49,413.22,413.22,1,4,1,1,1.65,0.33,0.38,0.1429,0.25,0.2814,290.49,16,16,1
0.667,0.2857,2,0.957,357.3,351.86,138,1.183,20,0.2857,0.0,0.03,1,3.81,86.2,0,1.0,0,0,0,1.806,703.71,341.95,341.95,0,4,0,2,1.52,0.67,0.35,0.2857,0.5,0.4181,351.86,20,20,1
1.0,0.4286,3,1.282,357.3,348.55,146,1.183,21,0.4286,0.3333,0.03,1,5.714,100.0,0,1.0,0,0,0,1.806,1045.66,458.06,458.06,0,2,0,3,1.44,1.0,0.33,0.4286,1.5,0.6012,348.55,21,21,1
1.333,0.5,1,1.32,374.42,375.93,176,1.183,26,0.5,0.3333,0.05,1,8.333,100.0,0,1.0,0,0,0,1.806,458.06,494.23,494.23,0,1,0,1,1.36,1.33,0.31,0.5,1.0,0.667,375.93,26,26,1
0.0,0.5,0,0.288,321.38,399.59,289,1.183,3,0.5,0.0,0.08,1,-5.0,0.0,0,1.0,0,0,0,1.806,0.0,92.67,92.67,2,2,0,0,1.04,0.0,0.24,0.5,0.0,0.6505,399.59,3,3,1
0.333,0.5,0,0.251,310.16,348.44,328,1.183,7,0.5,0.0,0.12,1,-1.667,0.0,0,0.833,0,0,0,1.806,0.0,77.96,77.96,1,2,0,0,1.1,0.33,0.25,0.5,0.0,0.5826,348.44,7,7,1
0.667,0.5385,1,1.38,311.75,309.8,331,1.183,16,0.5385,0.0,0.1,1,1.282,35.6,0,0.714,0,0,0,1.806,77.96,430.26,430.26,1,3,1,1,1.18,0.67,0.27,0.5385,0.3333,0.6412,309.8,16,16,1
1.0,0.5714,2,1.026,322.58,324.86,355,1.183,25,0.5714,0.3333,0.12,1,4.286,95.7,0,0.75,0,0,0,1.806,508.22,330.82,330.82,0,2,0,2,1.18,1.0,0.27,0.5714,1.0,0.6487,324.86,25,25,1
0.0,0.0,0,1.409,297.03,0.0,417,0.457,10,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,2.322,0.0,418.43,418.43,0,1,0,0,0.58,0.0,0.13,0.0,0.0,0.1761,0.0,10,10,0
0.0,0.0,0,1.0,477.39,0.0,112,0.503,15,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,2.233,0.0,477.39,477.39,0,1,0,0,0.27,0.0,0.06,0.0,0.0,1.0,0.0,15,15,1
0.333,0.3333,0,0.442,350.12,477.39,189,0.503,30,0.3333,0.0,0.07,0,0.0,10.0,0,1.0,0,0,0,2.233,0.0,154.68,154.68,1,2,0,0,0.48,0.33,0.11,0.3333,0.0,0.6018,477.39,30,30,1
0.667,0.6667,1,1.195,350.12,316.03,194,0.503,6,0.6667,0.0,0.1,0,0.0,10.0,0,0.5,0,0,0,2.233,154.68,418.29,418.29,1,1,1,1,0.46,0.67,0.11,0.6667,1.0,1.0,316.03,6,6,1
0.667,0.75,0,0.154,273.12,350.12,251,0.503,24,0.75,0.0,0.03,0,-0.833,0.0,0,0.667,0,0,0,2.233,0.0,42.13,42.13,0,1,0,0,0.48,0.67,0.11,0.75,0.0,1.0,350.12,24,24,1
0.333,0.8,0,0.77,258.29,273.12,298,0.503,11,0.8,0.0,0.12,0,-4.667,0.0,0,0.5,0,0,0,2.233,0.0,198.98,198.98,0,1,0,0,0.5,0.33,0.12,0.8,0.0,1.0,273.12,11,11,1
0.0,0.0,0,0.313,225.26,0.0,3,35.455,2,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,1,1.0,0.0,70.43,70.43,5,5,0,0,50.0,0.0,11.55,0.0,0.0,0.0625,0.0,2,2,1
0.333,0.0769,1,1.097,243.8,70.43,11,35.455,4,0.0769,0.0,0.2,0,2.564,61.3,0,0.0,0,0,1,1.0,70.43,267.56,267.56,8,13,0,1,35.45,0.33,8.19,0.0769,0.0769,0.1066,70.43,4,4,1
0.667,0.1538,2,0.722,243.8,169.0,11,35.455,3,0.1538,0.3333,0.05,0,5.128,100.0,0,0.5,0,0,1,1.0,337.99,176.1,176.1,8,13,1,2,35.45,0.67,8.19,0.1538,0.1538,0.1622,169.0,3,3,1
1.0,0.2308,3,0.788,243.8,171.36,11,35.455,9,0.2308,0.0,0.07,0,7.692,100.0,1,0.333,0,0,1,1.0,514.09,192.07,192.07,8,13,2,3,35.45,1.0,8.19,0.2308,0.2308,0.2228,171.36,9,9,1
1.333,0.3077,4,1.209,243.8,176.54,11,35.455,10,0.3077,0.0,0.08,0,10.256,100.0,1,0.25,0,1,1,1.0,706.16,294.65,294.65,8,13,3,4,35.45,1.33,8.19,0.3077,0.3077,0.3158,176.54,10,10,1
1.667,0.3846,5,1.173,243.8,200.16,11,35.455,2,0.3846,0.3333,0.08,0,12.821,100.0,1,0.4,1,1,1,1.0,1000.81,285.93,285.93,8,13,4,5,35.45,1.67,8.19,0.3846,0.3846,0.406,200.16,2,2,1
2.0,0.4615,6,0.788,243.8,214.46,11,35.455,4,0.4615,0.0,0.12,0,15.385,100.0,1,0.5,0,1,1,1.0,1286.74,192.11,192.11,8,13,5,6,35.45,2.0,8.19,0.4615,0.4615,0.4666,214.46,4,4,1
0.0,0.0,0,1.0,24.41,0.0,283,0.211,3,0.0,0.0,0.2,0,0.0,10.0,0,0.0,1,0,0,0.0,0.0,24.41,24.41,1,1,0,0,0.11,0.0,0.02,0.0,0.0,1.0,0.0,3,3,0
0.333,0.5,1,1.887,216.18,24.41,302,0.211,2,0.5,0.0,0.07,0,-1.667,0.0,0,0.0,0,0,0,0.0,24.41,407.96,407.96,1,2,0,1,0.2,0.33,0.05,0.5,0.5,1.0,24.41,2,2,0
0.0,0.3333,0,0.294,216.47,216.18,808,0.211,2,0.3333,0.0,0.08,0,-3.333,0.0,0,0.5,0,0,0,0.0,0.0,63.59,63.59,1,1,0,0,0.22,0.0,0.05,0.3333,0.0,0.3819,216.18,2,2,0
0.0,0.0,0,1.763,224.37,0.0,195,0.587,1,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,395.51,395.51,1,1,0,0,0.31,0.0,0.07,0.0,0.0,0.8814,0.0,1,1,1
0.333,0.1429,0,0.63,227.02,395.51,246,0.587,1,0.1429,0.0,0.1,0,1.905,48.1,0,1.0,0,0,0,0.0,0.0,143.0,143.0,1,3,0,0,0.85,0.33,0.2,0.1429,0.0,0.3389,395.51,1,1,1
0.667,0.2857,1,1.88,227.02,269.26,246,0.587,9,0.2857,0.3333,0.1,0,3.81,86.2,0,0.5,0,0,0,0.0,143.0,426.77,426.77,1,3,1,1,0.85,0.67,0.2,0.2857,0.3333,0.6074,269.26,9,9,1
0.0,0.0,0,2.268,177.3,0.0,264,0.522,12,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,5.25,0.0,402.18,402.18,0,2,0,0,0.45,0.0,0.1,0.0,0.0,0.5671,0.0,12,12,0
0.0,0.0,0,1.0,262.33,0.0,28,0.721,10,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,1,1.414,0.0,262.33,262.33,0,1,0,0,1.07,0.0,0.25,0.0,0.0,1.0,0.0,10,10,0
0.333,0.5,0,1.172,316.97,262.33,64,0.721,9,0.5,0.0,0.1,0,-1.667,0.0,0,1.0,0,0,0,1.414,0.0,371.61,371.61,0,1,0,0,0.94,0.33,0.22,0.5,0.0,1.0,262.33,9,9,0
0.333,0.2857,0,0.699,238.6,316.97,123,0.721,9,0.2857,0.0,0.07,0,0.476,19.5,0,1.0,0,0,0,1.414,0.0,166.79,166.79,0,4,0,0,1.71,0.33,0.39,0.2857,0.0,0.4794,316.97,9,9,0
0.667,0.4286,1,0.446,238.6,266.91,132,0.721,23,0.4286,0.5,0.2,0,2.381,57.6,0,0.667,1,0,0,1.414,166.79,106.38,106.38,0,4,0,1,1.59,0.67,0.37,0.4286,0.25,0.5431,266.91,23,23,0
0.0,0.4,0,1.702,280.35,226.78,341,0.721,5,0.4,0.3333,0.1,0,-4.0,0.0,0,0.5,0,0,0,1.414,0.0,477.08,477.08,1,2,0,0,0.88,0.0,0.2,0.4,0.0,0.4937,226.78,5,5,0
0.0,0.4167,0,0.306,281.14,276.84,493,0.721,7,0.4167,0.0,0.05,0,-4.167,0.0,0,0.6,0,0,0,1.414,0.0,86.15,86.15,1,1,0,0,0.73,0.0,0.17,0.4167,0.0,0.4358,276.84,7,7,0
0.0,0.0,0,0.302,176.75,0.0,639,0.239,26,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,53.43,53.43,1,2,0,0,0.28,0.0,0.07,0.0,0.0,0.0504,0.0,26,26,0
0.0,0.0,0,1.513,238.33,0.0,322,0.129,2,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,360.5,360.5,1,1,0,0,0.19,0.0,0.04,0.0,0.0,0.7563,0.0,2,2,0
0.0,0.25,0,0.994,278.24,360.5,878,0.129,6,0.25,0.0,0.07,0,-2.5,0.0,0,1.0,0,0,0,0.0,0.0,276.54,276.54,1,1,0,0,0.14,0.0,0.03,0.25,0.0,0.5724,360.5,6,6,0
0.0,0.0,0,0.682,260.75,0.0,87,3.438,11,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,3.85,0.0,177.78,177.78,1,5,0,0,3.1,0.0,0.72,0.0,0.0,0.0758,0.0,11,11,0
0.333,0.0909,1,1.612,280.88,177.78,96,3.438,2,0.0909,0.0,0.08,0,2.424,58.5,0,0.0,0,0,0,3.85,177.78,452.68,452.68,2,7,0,1,3.44,0.33,0.79,0.0909,0.1429,0.2041,177.78,2,2,0
0.0,0.0,0,1.085,411.87,0.0,39,0.436,5,0.0,0.0,0.05,1,0.0,10.0,0,0.0,0,0,0,0.0,0.0,446.75,446.75,1,2,0,0,1.54,0.0,0.36,0.0,0.0,0.5423,0.0,5,5,1
0.333,0.5,1,0.915,411.87,446.75,45,0.436,16,0.5,0.0,0.2,1,-1.667,0.0,0,1.0,0,0,0,0.0,446.75,376.99,376.99,0,2,1,1,1.33,0.33,0.31,0.5,0.5,1.0,446.75,16,16,1
0.667,0.5,1,0.951,370.67,411.87,75,0.436,26,0.5,0.5,0.05,1,1.667,43.3,0,1.0,1,0,0,0.0,376.99,352.65,352.65,0,2,0,1,1.6,0.67,0.37,0.5,0.5,0.7934,411.87,26,26,1
0.0,0.6,0,0.957,366.7,392.13,184,0.436,8,0.6,0.0,0.07,1,-6.0,0.0,0,1.0,0,0,0,0.0,0.0,350.83,350.83,0,1,0,0,0.82,0.0,0.19,0.6,0.0,0.833,392.13,8,8,1
0.333,0.5,1,0.232,314.05,381.8,208,0.436,7,0.5,0.5,0.2,1,-1.667,0.0,0,1.0,0,0,0,0.0,350.83,72.79,72.79,2,3,0,1,1.15,0.33,0.27,0.5,0.3333,0.6368,381.8,7,7,1
0.667,0.5,0,1.013,310.88,320.0,240,0.436,18,0.5,0.0,0.1,1,1.667,43.3,0,0.8,1,0,0,0.0,0.0,314.89,314.89,0,2,0,0,1.25,0.67,0.29,0.5,0.0,0.616,320.0,18,18,1
0.0,0.5455,0,1.348,322.09,319.15,591,0.436,6,0.5455,0.5,0.1,1,-5.455,0.0,0,0.833,0,0,0,0.0,0.0,434.21,434.21,1,1,0,0,0.56,0.0,0.13,0.5455,0.0,0.663,319.15,6,6,1
0.0,0.5833,0,0.607,310.98,335.59,757,0.436,18,0.5833,0.6667,0.1,1,-5.833,0.0,0,0.857,0,0,0,0.0,0.0,188.79,188.79,0,1,0,0,0.48,0.0,0.11,0.5833,0.0,0.6801,335.59,18,18,1
0.0,0.0,0,0.917,415.86,0.0,199,0.227,29,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,381.46,381.46,1,2,0,0,0.3,0.0,0.07,0.0,0.0,0.4586,0.0,29,29,1
0.333,0.5,1,1.083,415.86,381.46,224,0.227,27,0.5,0.0,0.07,0,-1.667,0.0,0,1.0,0,0,0,0.0,381.46,450.25,450.25,0,1,0,1,0.27,0.33,0.06,0.5,1.0,1.0,381.46,27,27,1
0.0,0.6667,0,0.68,358.43,415.86,437,0.227,13,0.6667,0.0,0.1,0,-6.667,0.0,0,1.0,0,0,0,0.0,0.0,243.58,243.58,0,1,0,0,0.21,0.0,0.05,0.6667,0.0,1.0,415.86,13,13,1
0.0,0.6,0,1.209,363.05,358.43,656,0.227,5,0.6,0.5,0.12,0,-6.0,0.0,0,1.0,0,0,0,0.0,0.0,438.91,438.91,1,1,0,0,0.23,0.0,0.05,0.6,0.0,0.8342,358.43,5,5,1
0.0,0.0,0,0.902,238.12,0.0,191,0.577,30,0.0,0.0,0.08,0,0.0,10.0,0,0.0,1,0,0,1.825,0.0,214.85,214.85,0,1,0,0,0.63,0.0,0.15,0.0,0.0,0.2256,0.0,30,30,0
0.0,0.0,0,0.667,354.23,0.0,48,0.894,4,0.0,0.0,0.03,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,236.27,236.27,1,3,0,0,3.12,0.0,0.72,0.0,0.0,0.1334,0.0,4,4,1
0.0,0.125,0,1.454,343.53,236.27,191,0.894,14,0.125,0.0,0.2,0,-1.25,0.0,0,1.0,0,0,0,0.0,0.0,499.47,499.47,0,2,0,0,1.26,0.0,0.29,0.125,0.0,0.2677,236.27,14,14,1
0.333,0.2222,1,1.332,358.41,367.87,199,0.894,2,0.2222,0.2,0.03,0,1.111,32.2,0,1.0,0,0,0,0.0,499.47,477.49,477.49,1,2,0,1,1.36,0.33,0.31,0.2222,0.5,0.3761,367.87,2,2,1
0.667,0.3,0,0.656,345.2,404.41,263,0.894,3,0.3,0.0,0.08,0,3.667,83.3,0,1.0,0,0,0,0.0,0.0,226.33,226.33,1,1,0,0,1.14,0.67,0.26,0.3,0.0,0.417,404.41,3,3,1
0.333,0.3077,0,1.017,364.58,359.89,315,0.894,5,0.3077,0.0,0.07,0,0.256,15.1,0,1.0,0,0,0,0.0,0.0,370.71,370.71,2,3,0,0,1.24,0.33,0.29,0.3077,0.0,0.382,359.89,5,5,1
0.667,0.3846,1,1.239,364.58,362.05,321,0.894,9,0.3846,0.3333,0.03,0,2.821,66.4,0,1.0,0,0,0,0.0,370.71,451.55,451.55,0,3,1,1,1.21,0.67,0.28,0.3846,0.3333,0.4772,362.05,9,9,1
1.0,0.4615,2,1.276,364.58,376.97,331,0.894,26,0.4615,0.25,0.08,0,5.385,100.0,0,1.0,0,0,0,0.0,822.26,465.18,465.18,0,3,0,2,1.18,1.0,0.27,0.4615,0.6667,0.5754,376.97,26,26,1
0.0,0.5,0,0.651,355.04,389.57,440,0.894,5,0.5,0.5,0.2,0,-5.0,0.0,0,1.0,1,0,0,0.0,0.0,231.04,231.04,1,1,0,0,0.95,0.0,0.22,0.5,0.0,0.5951,389.57,5,5,1
0.0,0.0,0,1.639,264.87,0.0,706,0.411,16,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,2.561,0.0,434.08,434.08,0,2,0,0,0.38,0.0,0.09,0.0,0.0,0.1821,0.0,16,16,0
0.0,0.0,0,1.241,189.32,0.0,64,1.393,20,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.698,0.0,234.98,234.98,1,2,0,0,0.94,0.0,0.22,0.0,0.0,0.6206,0.0,20,20,1
0.333,0.5,1,0.759,189.32,234.98,79,1.393,16,0.5,0.0,0.08,0,-1.667,0.0,0,1.0,0,0,0,0.698,234.98,143.65,143.65,0,1,0,1,0.76,0.33,0.18,0.5,1.0,1.0,234.98,16,16,1
0.667,0.6667,0,1.679,286.57,189.32,118,1.393,13,0.6667,0.0,0.2,0,0.0,10.0,0,0.5,0,0,0,0.698,0.0,481.07,481.07,0,1,0,0,0.76,0.67,0.18,0.6667,0.0,1.0,189.32,13,13,1
0.0,0.2143,0,0.335,302.24,286.57,278,1.393,27,0.2143,0.0,0.1,0,-2.143,0.0,0,0.667,0,0,0,0.698,0.0,101.4,101.4,0,2,0,0,1.51,0.0,0.35,0.2143,0.0,0.2271,286.57,27,27,1
0.0,0.0,0,1.0,176.71,0.0,53,0.34,29,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,176.71,176.71,0,1,0,0,0.57,0.0,0.13,0.0,0.0,1.0,0.0,29,29,0
0.0,0.0,0,1.709,267.36,0.0,11,27.273,7,0.0,0.0,0.1,1,0.0,10.0,0,0.0,0,0,1,1.0,0.0,457.03,457.03,7,10,0,0,27.27,0.0,6.3,0.0,0.0,0.1709,0.0,7,7,1
0.333,0.1,1,1.647,267.36,457.03,11,27.273,5,0.1,0.0,0.12,1,2.333,56.7,0,1.0,0,0,1,1.0,457.03,440.25,440.25,7,10,1,1,27.27,0.33,6.3,0.1,0.1,0.3356,457.03,5,5,1
0.667,0.2,2,0.866,267.36,448.64,11,27.273,1,0.2,0.0,0.03,1,4.667,100.0,1,1.0,0,0,1,1.0,897.28,231.62,231.62,7,10,2,2,27.27,0.67,6.3,0.2,0.2,0.4222,448.64,1,1,1
1.0,0.3,3,1.625,267.36,376.3,11,27.273,5,0.3,0.0,0.2,1,7.0,100.0,1,1.0,0,1,1,1.0,1128.9,434.51,434.51,7,10,3,3,27.27,1.0,6.3,0.3,0.3,0.5848,376.3,5,5,1
0.0,0.0,0,0.788,400.44,0.0,158,0.451,24,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,315.5,315.5,0,2,0,0,0.38,0.0,0.09,0.0,0.0,0.3939,0.0,24,24,0
0.333,0.25,0,0.081,268.26,315.5,196,0.451,4,0.25,0.0,0.2,0,0.833,26.7,0,1.0,0,0,0,0.0,0.0,21.86,21.86,1,2,0,0,0.61,0.33,0.14,0.25,0.0,0.3144,315.5,4,4,0
0.0,0.0,0,0.903,301.46,0.0,27,2.236,18,0.0,0.0,0.12,0,0.0,10.0,0,0.0,1,0,1,3.119,0.0,272.21,272.21,1,4,0,0,4.44,0.0,1.03,0.0,0.0,0.2257,0.0,18,18,0
0.0,0.1111,0,0.219,316.56,272.21,133,2.236,1,0.1111,0.5,0.12,0,-1.111,0.0,0,1.0,0,0,0,3.119,0.0,69.47,69.47,2,4,0,0,2.03,0.0,0.47,0.1111,0.0,0.1199,272.21,1,1,0
0.0,0.0,0,0.622,234.74,0.0,336,0.462,18,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,2.245,0.0,145.98,145.98,1,2,0,0,0.36,0.0,0.08,0.0,0.0,0.1555,0.0,18,18,0
